date,platform,type,datetime,title,byline,url,rank
2015-09-18,web,all,2015-09-18T18:30:00-04:00,"People only care about how tall the 2016 candidates are. So, here.",Philip Bump,http://www.washingtonpost.com/news/the-fix/wp/2015/09/18/people-only-care-about-how-tall-the-2016-candidates-are-so-here/?tid=pm_pop,83
2015-09-18,web,all,2015-09-18T18:30:00-04:00,"Couple found guilty of having sex on a Florida beach, faces up to 15 years in prison",Elahe Izadi,http://www.washingtonpost.com/news/morning-mix/wp/2015/05/05/couple-found-guilty-of-having-sex-on-a-florida-beach/?tid=pm_pop,84
2015-09-18,web,all,2015-09-18T18:30:00-04:00,Carly Fiorina and the underappreciated art of listening,Karen Tumulty,http://www.washingtonpost.com/politics/carly-fiorina-and-the-underappreciated-art-of-listening/2015/09/17/1af4b92c-5d35-11e5-b38e-06883aacba64_story.html?tid=pm_pop,85
2015-09-18,web,all,2015-09-18T18:30:00-04:00,How governors stumble on the presidential stage,Jennifer Rubin,http://www.washingtonpost.com/blogs/right-turn/wp/2015/09/18/how-governors-stumble-on-the-presidential-stage/?tid=pm_pop,86
2015-09-18,web,all,2015-09-18T18:30:00-04:00,How to get around during Pope Francis&#039;s visit,Luz Lazo,http://www.washingtonpost.com/local/trafficandcommuting/how-to-get-around-during-pope-franciss-visit/2015/09/17/2390d1ae-5c79-11e5-9757-e49273f05f65_story.html?tid=pm_pop,87
2015-09-18,web,all,2015-09-18T18:30:00-04:00,Minority voters will know the GOP by the company it keeps,Paul Waldman,http://www.washingtonpost.com/blogs/plum-line/wp/2015/09/18/minority-voters-will-know-the-gop-by-the-company-it-keeps/?tid=pm_pop,88
2015-09-18,web,all,2015-09-18T18:30:00-04:00,Top al-Qaeda operatives freed in prisoner swap with Iran,Adam Goldman,http://www.washingtonpost.com/world/national-security/top-al-qaeda-operatives-freed-in-prisoner-swap-with-iran/2015/09/18/02bc58e2-5e0c-11e5-9757-e49273f05f65_story.html?tid=pm_pop,89
2015-09-18,web,all,2015-09-18T18:30:00-04:00,Virginia high school students suspended for wearing Confederate flag apparel,T. Rees Shapiro,http://www.washingtonpost.com/news/education/wp/2015/09/17/virginia-high-school-students-suspended-for-wearing-confederate-flag-apparel/?tid=pm_pop,90
2015-09-18,web,all,2015-09-18T18:30:00-04:00,Bowe Bergdahl will require lifetime of care for injuries suffered in captivity,Dan Lamothe,http://www.washingtonpost.com/news/checkpoint/wp/2015/09/18/bowe-bergdahl-will-require-lifetime-of-care-for-injuries-suffered-in-captivity/?tid=pm_pop,91
2015-09-18,web,all,2015-09-18T18:30:00-04:00,Bill Murray has missed out on a lot of big movies - here&#039;s every strange reason why,Emily Yahr,http://www.washingtonpost.com/news/style-blog/wp/2015/09/16/bill-murray-has-missed-out-on-a-lot-of-big-movies-heres-every-strange-reason-why/?tid=pm_pop,92
2015-09-18,web,all,2015-09-18T18:30:00-04:00,The Republican brand hits a new low. Is Trump the cause or the symptom?,Philip Bump,http://www.washingtonpost.com/news/the-fix/wp/2015/09/17/the-republican-brand-hits-a-new-low-is-trump-the-cause-or-the-symptom/?tid=pm_pop,93
2015-09-18,web,all,2015-09-18T18:30:00-04:00,"In Pope Francis&#039;s visit, White House sees a chance to transcend politics",Greg Jaffe,http://www.washingtonpost.com/politics/in-pope-franciss-visit-white-house-sees-a-chance-to-transcend-politics/2015/09/17/af60fbf4-5d60-11e5-8e9e-dce8a2a2a679_story.html?tid=pm_pop,94
2015-09-18,web,all,2015-09-18T18:30:00-04:00,Why the maker of a chart-topping ad blocker just pulled it off the App Store,andrea Peterson,http://www.washingtonpost.com/news/the-switch/wp/2015/09/18/an-ad-blocker-just-topped-the-charts-on-the-itunes-store-heres-why-the-developer-took-it-down/?tid=pm_pop,95
2015-09-18,web,all,2015-09-18T18:30:00-04:00,"WH spokesman, on anti-Muslim comments: &#039;Is anyone really surprised that this happened at a Donald Trump rally?&#039;",Juliet Eilperin,http://www.washingtonpost.com/news/post-politics/wp/2015/09/18/wh-spokesman-on-anti-muslim-comments-is-anyone-really-surprised-that-this-happened-at-a-donald-trump-rally/?tid=pm_pop,96
2015-09-18,web,all,2015-09-18T18:30:00-04:00,"For most voters of color, e-mail controversy is no reason to dump Hillary Clinton",Vanessa Williams,http://www.washingtonpost.com/news/post-politics/wp/2015/09/18/for-most-voters-of-color-e-mail-controversy-is-no-reason-to-dump-hillary-clinton/?tid=pm_pop,97
2015-09-18,web,all,2015-09-18T18:30:00-04:00,End of days? Nope. Here&#039;s the real science behind the &#039;mysterious&#039; Costa Rica cloud,Angela Fritz,http://www.washingtonpost.com/blogs/capital-weather-gang/wp/2015/09/18/end-of-days-nope-heres-the-real-science-behind-the-mysterious-costa-rica-cloud/?tid=pm_pop,98
2015-09-18,web,all,2015-09-18T18:30:00-04:00,"After the VA scandal, veterans were told their wait for care would get shorter. But it&#039;s actually getting worse.",Emily Wax-Thibodeaux,http://www.washingtonpost.com/blogs/federal-eye/wp/2015/09/18/after-the-va-scandal-veterans-were-told-their-wait-for-care-would-get-shorter-but-its-actually-getting-worse/?tid=pm_pop,99
2015-09-18,web,all,2015-09-18T18:30:00-04:00,The wreckage of the summer of Trump,Michael Gerson,http://www.washingtonpost.com/opinions/the-wreckage-of-the-summer-of-trump/2015/09/17/46d493dc-5d4e-11e5-8e9e-dce8a2a2a679_story.html?tid=pm_pop,100
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Obama to nominate first openly gay service secretary to lead the Army,Greg Jaffe,http://www.washingtonpost.com/politics/obama-to-nominate-first-openly-gay-service-secretary-to-lead-the-army/2015/09/18/d4b1aafe-5e30-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,1
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,This Ted Cruz booster is 13 - and just shredded Obama on clock kid,Justin Wm. Moyer,http://www.washingtonpost.com/news/morning-mix/wp/2015/09/18/ted-cruz-ninja-is-13-black-and-just-shredded-obama-on-muslim-clock-boy/?tid=pm_pop,2
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"House votes to defund Planned Parenthood, but will that help avert a shutdown?",Mike DeBonis,http://www.washingtonpost.com/news/powerpost/wp/2015/09/18/house-passes-planned-parenthood-defunding-and-anti-abortion-bills-but-will-they-help-avert-a-shutdown/?tid=pm_pop,3
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Trump condemned for not correcting statement Obama is Muslim,Jill Colvin | AP,http://www.washingtonpost.com/politics/trump-declines-to-correct-man-who-says-obama-is-muslim/2015/09/17/01278b7e-5d9d-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,4
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Donald Trump and the &#039;terrorist training camps&#039; conspiracy theory, explained",Philip Bump,http://www.washingtonpost.com/news/the-fix/wp/2015/09/18/donald-trump-and-the-terrorist-training-camps-conspiracy-theory-explained/?tid=pm_pop,5
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Telling JJ: She&#039;s 10. She has HIV. And she&#039;s about to learn the truth.,John Woodrow Cox,http://www.washingtonpost.com/sf/local/2015/09/18/telling-jj-shes-10-she-has-hiv-this-is-the-moment-she-learns-the-truth/?tid=pm_pop,6
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"For Carly Fiorina, capi-tal-izing on post-debate buzz brings new tests",Karen Tumulty,http://www.washingtonpost.com/politics/carly-fiorina-seeks-to-capitalize-on-post-debate-buzz/2015/09/17/8512131c-5d5e-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,7
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"In sign of U.S. alarm, Washington and Moscow begin talks over Syria conflict",Carol Morello,http://www.washingtonpost.com/world/kerry-sees-talks-with-russia-over-islamic-state-fight-in-syria/2015/09/18/7bac9818-5cc0-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,8
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Pope&#039;s visit will produce largest security operation in U.S. history,David Nakamura,http://www.washingtonpost.com/politics/popes-visit-will-produce-largest-security-operation-in-us-history/2015/09/18/642ca250-5d47-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,9
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Here&#039;s what Jeb Bush, underdog, looks like",David Weigel,http://www.washingtonpost.com/politics/jeb-bushs-first-post-debate-speech-draws-sparse-crowd/2015/09/17/f8d45f1c-5d63-11e5-9757-e49273f05f65_mobile.html?tid=pm_pop,10
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,On-duty police officers have shot and killed more than 700 people this year,Wesley Lowery,http://www.washingtonpost.com/news/post-nation/wp/2015/09/17/on-duty-police-officers-have-shot-and-killed-more-than-700-people-this-year/?tid=pm_pop,11
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Morning Plum: Hillary pokes the GOP&#039;s Planned Parenthood hornet&#039;s nest,Greg Sargent,http://www.washingtonpost.com/blogs/plum-line/wp/2015/09/18/morning-plum-hillary-pokes-the-gops-planned-parenthood-hornets-nest/?tid=pm_pop,12
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,EPA: Volkswagen used &#039;defeat device&#039; to circumvent air pollution controls,Joby Warrick,http://www.washingtonpost.com/news/energy-environment/wp/2015/09/18/epa-volkswagen-used-defeat-device-to-circumvent-air-pollution-controls/?tid=pm_pop,13
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,General: &#039;Unrealistically idealistic&#039; Bowe Bergdahl does not deserve jail sentence,Dan Lamothe,http://www.washingtonpost.com/news/checkpoint/wp/2015/09/18/general-unrealistically-idealistic-bowe-bergdahl-does-not-deserve-jail-sentence/?tid=pm_pop,14
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,The beginning of the end of Donald Trump?,Dana Milbank,http://www.washingtonpost.com/opinions/the-beginning-of-the-end-of-donald-trump/2015/09/17/fb6b737e-5d53-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,15
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Top Rand Paul aide accuses top Rubio aide of punching him in the face,Sean Sullivan,http://www.washingtonpost.com/news/post-politics/wp/2015/09/18/top-rand-paul-aide-accuses-top-rubio-aide-of-punching-him-in-the-face/?tid=pm_pop,16
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,A government shutdown: What federal employees need to know about their pay and benefits,Eric Yoder,http://www.washingtonpost.com/blogs/federal-eye/wp/2015/09/18/what-happens-to-federal-employee-pay-benefits-in-a-shutdown/?tid=pm_pop,17
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Clinton slams Trump for not challenging questioner who called Obama a Muslim,John Wagner,http://www.washingtonpost.com/news/post-politics/wp/2015/09/18/clinton-slams-trump-for-not-challenging-questioner-who-called-obama-a-muslim/?tid=pm_pop,18
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,The richest places in America all have one thing in common,Emily Badger,http://www.washingtonpost.com/news/wonkblog/wp/2015/09/18/the-richest-places-in-america-all-have-one-thing-in-common/?tid=pm_pop,19
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"E.U. nations pull welcome mats for migrants, imposing new restrictions",William Booth,http://www.washingtonpost.com/world/croatia-is-the-new-frontline-in-europes-refugee-crisis/2015/09/17/3723efc0-5c93-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,20
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,5 other times that Carly Fiorina has exaggerated things,Jenna Johnson,http://www.washingtonpost.com/news/post-politics/wp/2015/09/18/5-other-times-that-carly-fiorina-has-exaggerated-things/?tid=pm_pop,21
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Carolyn Hax: Foodies&#039; fun ruined by a sour apple at the table,Carolyn Hax,http://www.washingtonpost.com/lifestyle/style/carolyn-hax-foodies-fun-ruined-by-a-sour-apple-at-the-table/2015/09/17/ccabeaf8-5bfc-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,22
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Dad convicted of hurling child off cliff gets life term,Brian Melley | AP,http://www.washingtonpost.com/national/dad-convicted-of-hurling-child-off-cliff-faces-life-term/2015/09/18/3c6e095c-5ddd-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,23
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,U.S. appeals court strikes down one-gun-a-month law in District,Spencer S. Hsu,http://www.washingtonpost.com/local/crime/us-appeals-court-strikes-down-one-gun-a-month-law-in-district/2015/09/18/137fa290-5e22-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,24
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Late night&#039;s take on the GOP debate, in 4 clips [Video]",Amber Phillips,http://www.washingtonpost.com/news/the-fix/wp/2015/09/18/heres-what-late-night-had-to-say-about-the-gop-debate-video/?tid=pm_pop,25
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Scott Walker&#039;s claims about Wisconsin budget deficit and tax cuts (Fact Checker biography),Michelle Ye Hee Lee,http://www.washingtonpost.com/blogs/fact-checker/wp/2015/09/18/scott-walkers-claims-about-wisconsin-budget-deficit-and-tax-cuts-fact-checker-biography/?tid=pm_pop,26
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Why some Muslims don&#039;t want Ahmed Mohamed&#039;s blackness to be ignored,Abby Phillip,http://www.washingtonpost.com/news/morning-mix/wp/2015/09/17/why-some-muslims-dont-want-ahmed-mohameds-blackness-to-be-ignored/?tid=pm_pop,27
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Fact checking the second round of GOP debates,Glenn Kessler,http://www.washingtonpost.com/blogs/fact-checker/wp/2015/09/17/fact-checking-the-second-round-of-gop-debates/?tid=pm_pop,28
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,GOP candidates spout irresponsible rhetoric on Planned Parenthood,Editorial Board,http://www.washingtonpost.com/opinions/2015/09/17/c522182a-5d7d-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,29
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Marco Rubio&#039;s claim that North Korea has &#039;dozens&#039; of nukes and can strike California,Glenn Kessler,http://www.washingtonpost.com/blogs/fact-checker/wp/2015/09/18/marco-rubios-claim-that-north-korea-has-dozens-of-nukes-and-can-strike-california/?tid=pm_pop,30
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,NAACP seeks dialogue amid protests over Confederate flag,Alanna Durkin | AP,http://www.washingtonpost.com/national/students-unsure-of-next-step-in-confederate-flag-ban/2015/09/18/e4b3b37a-5de0-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,31
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Eight trillion microbeads pollute aquatic habitats every day - and scientists are calling for a ban,Rachel Feltman,http://www.washingtonpost.com/news/speaking-of-science/wp/2015/09/18/eight-trillion-microbeads-pollute-aquatic-habitats-every-day-and-scientists-are-calling-for-a-ban/?tid=pm_pop,32
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Jeffrey Lord, CNN&#039;s very own Trump apologist, strikes again",Erik Wemple,http://www.washingtonpost.com/blogs/erik-wemple/wp/2015/09/18/jeffrey-lord-cnns-very-own-trump-apologist-strikes-again/?tid=pm_pop,33
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Chiefs star Jamaal Charles takes responsibility for loss,Dave Skretta | AP,http://www.washingtonpost.com/sports/redskins/chiefs-star-jamaal-charles-takes-responsibility-for-loss/2015/09/18/6307ee5e-5e17-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,34
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"The best political editorial in newspaper history, probably",Elahe Izadi,http://www.washingtonpost.com/news/the-fix/wp/2015/09/18/the-best-political-editorial-in-newspaper-history-probably/?tid=pm_pop,35
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Mauling, escapes and abuse: 6 small zoos, 80 sick or dead animals",Justin Jouvenal,http://www.washingtonpost.com/local/crime/mauling-escapes-and-abuse-6-small-zoos-80-sick-or-dead-animals/2015/09/18/dff46f10-2581-11e5-b77f-eb13a215f593_mobile.html?tid=pm_pop,36
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,British scientists seek to edit the genes of embryos; bioethicists warn of potential dangers,Ariana Eunjung Cha,http://www.washingtonpost.com/news/to-your-health/wp/2015/09/18/as-british-scientists-seek-to-edit-the-genes-of-embryos-bioethicists-warn-of-potential-dangers/?tid=pm_pop,37
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Joey Meek, friend of Dylann Roof, pleads not guilty to federal charges",Jeremy Borden,http://www.washingtonpost.com/news/post-nation/wp/2015/09/18/joey-meek-friend-of-dylann-roof-charged-in-connection-with-church-shooting/?tid=pm_pop,38
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Taliban militants kill at least 29 people at Pakistani air base,Tim Craig,http://www.washingtonpost.com/world/taliban-militants-kill-at-least-19-people-at-pakistani-air-force-base/2015/09/18/acbf7908-5ddc-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,39
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Asylum seekers confront rejection as Europe puts up roadblocks,William Booth,http://www.washingtonpost.com/world/europe/as-europe-tightens-borders-germany-mulls-tougher-rules-at-end-of-refugee-trail/2015/09/18/6cb66596-5c93-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,40
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Why two Supreme Court justices played a violent video game to help decide a major case,Fred Barbash,http://www.washingtonpost.com/news/morning-mix/wp/2015/09/18/how-and-why-justices-kagan-and-breyer-faced-off-in-a-violent-video-game-to-help-decide-a-major-case/?tid=pm_pop,41
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,An American Void,Stephanie McCrummen,http://www.washingtonpost.com/sf/national/2015/09/12/an-american-void/?tid=pm_pop,42
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Putin&#039;s gambit, Obama&#039;s puzzlement",Charles Krauthammer,http://www.washingtonpost.com/opinions/putins-gambit-obamas-puzzlement/2015/09/17/8d168584-5d6d-11e5-9757-e49273f05f65_mobile.html?tid=pm_pop,43
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Some American Catholics really don&#039;t like Pope Francis. Here&#039;s why.,Amanda Erickson,http://www.washingtonpost.com/sf/local/2015/09/18/francis-is-a-global-sensation-but-to-certain-traditional-catholics-his-message-rings-hollow/?tid=pm_pop,44
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"&#039;Big Magic&#039;: Elizabeth Gilbert&#039;s advice on how you, too, can eat, pray, love",Jennifer Reese,http://www.washingtonpost.com/entertainment/books/big-magic-elizabeth-gilberts-advice-on-how-you-too-can-eat-pray-love/2015/09/17/947214d8-5be7-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,45
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,This is the ad that could sink Carly Fiorina&#039;s campaign,Chris Cillizza,http://www.washingtonpost.com/news/the-fix/wp/2015/09/17/this-is-the-ad-that-might-kill-carly-fiorinas-campaign/?tid=pm_pop,46
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,This scale model of the solar system is truly mind-boggling,Rachel Feltman,http://www.washingtonpost.com/news/speaking-of-science/wp/2015/09/18/this-scale-model-of-the-solar-system-is-truly-mind-boggling/?tid=pm_pop,47
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Police: Man charged in 6 killings called van &#039;murder mobile&#039;,Dave Collins | AP,http://www.washingtonpost.com/national/connecticut-police-man-to-be-charged-with-6-serial-killings/2015/09/18/bff4199a-5e07-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,48
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,What game theory tells us about Wednesday&#039;s debate and the Republican primary,John W. Patty,http://www.washingtonpost.com/blogs/monkey-cage/wp/2015/09/18/what-game-theory-tells-us-about-wednesdays-debate-and-the-republican-primary/?tid=pm_pop,49
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Amid dropping poll numbers, Scott Walker will retreat to focus on Iowa",Jenna Johnson,http://www.washingtonpost.com/news/post-politics/wp/2015/09/17/scott-walker-donors-anxious-for-change-in-campaign-leadership/?tid=pm_pop,50
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Fiorina emerges in GOP debate, but Trump still dominates conversation",David A. Fahrenthold,http://www.washingtonpost.com/politics/in-tonights-republican-debate-its-still-all-about-the-outsiders/2015/09/16/b670b674-5c6f-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,51
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Coast Guard seizes $12 million worth of cocaine, marijuana",Associated Press,http://www.washingtonpost.com/national/health-science/coast-guard-seizes-12-million-worth-of-cocaine-marijuana/2015/09/18/c8e84eca-5e36-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,52
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Congress inching ever closer toward government shutdown,Steven Mufson,http://www.washingtonpost.com/business/economy/congress-inching-ever-closer-toward-government-shutdown/2015/09/17/82177ca0-5d46-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,53
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Carly Fiorina accidentally said something really smart about weed,Christopher Ingraham,http://www.washingtonpost.com/news/wonkblog/wp/2015/09/17/carly-fiorina-accidentally-said-something-really-smart-about-weed/?tid=pm_pop,54
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,8 reasons Europe&#039;s refugee crisis is happening now,Liz Sly,http://www.washingtonpost.com/news/worldviews/wp/2015/09/18/8-reasons-why-europes-refugee-crisis-is-happening-now/?tid=pm_pop,55
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,What happened to kids addressing adults by their last names?,Danielle Larkins,http://www.washingtonpost.com/news/parenting/wp/2015/09/18/what-happened-to-kids-addressing-adults-by-their-last-names/?tid=pm_pop,56
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Cold weather person, or hot weather lover? This map shows where you belong.",Christopher Ingraham,http://www.washingtonpost.com/news/wonkblog/wp/2015/09/17/cold-weather-person-or-hot-weather-lover-this-map-shows-where-you-belong/?tid=pm_pop,57
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,A country without churches,Dominic Bouck,http://www.washingtonpost.com/news/in-theory/wp/2015/09/18/a-country-without-churches/?tid=pm_pop,58
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Trump doesn&#039;t correct rally attendee who says Obama is Muslim and &#039;not even an American&#039;,Jenna Johnson,http://www.washingtonpost.com/news/post-politics/wp/2015/09/17/trump-doesnt-correct-rally-attendee-who-says-obama-is-muslim-and-not-even-an-american/?tid=pm_pop,59
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Three cab drivers attacked in Takoma Park,Julie Zauzmer,http://www.washingtonpost.com/local/crime/three-cab-drivers-attacked-in-takoma-park/2015/09/18/1efc9b64-5e27-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,60
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Jesse Jackson Jr. officially completes prison sentence,Michael Tarm | AP,http://www.washingtonpost.com/national/jesse-jackson-jr-to-officially-complete-prison-sentence/2015/09/18/226c8976-5e27-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,61
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,GOP debate leaves party no closer to knowing its likely nominee,Dan Balz,http://www.washingtonpost.com/politics/gop-debate-leaves-party-no-closer-to-knowing-its-likely-nominee/2015/09/17/87ca0746-5d62-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,62
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Jury in Prince George&#039;s County awards woman $100,000 in bedbug case",Dana Hedgpeth,http://www.washingtonpost.com/local/crime/jury-in-prince-georges-county-awards-woman-100000-in-bedbug-case/2015/09/18/25b83036-5e26-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,63
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Six things you have to do at the H Street Festival on Saturday,Fritz Hahn,http://www.washingtonpost.com/news/going-out-guide/wp/2015/09/18/six-things-you-have-to-do-at-the-h-street-festival-on-saturday/?tid=pm_pop,64
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Some Irish Americans insulted by Jeb Bush&#039;s pick of Margaret Thatcher for $10 bill,Colby Itkowitz,http://www.washingtonpost.com/news/powerpost/wp/2015/09/18/irish-americans-insulted-by-jeb-bushs-pick-of-margaret-thatcher-for-10-bill/?tid=pm_pop,65
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"John Kasich&#039;s patronizing praise of his hotel maid, and what it says",Janell Ross,http://www.washingtonpost.com/news/the-fix/wp/2015/09/18/john-kasich-and-when-praising-minorities-becomes-insulting/?tid=pm_pop,66
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Texas high school football players say assistant coach told them to target the referee,Matt Bonesteel,http://www.washingtonpost.com/news/early-lead/wp/2015/09/18/texas-high-school-football-players-say-assistant-coach-told-them-to-target-the-referee/?tid=pm_pop,67
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"Dear Donald Trump: China, Japan and Mexico are not &#034;killing us&#034;",Fareed Zakaria,http://www.washingtonpost.com/opinions/donald-trump-is-selling-america-short/2015/09/17/95678566-5d78-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,68
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Obama administration to further ease travel and business restrictions with Cuba,Karen DeYoung,http://www.washingtonpost.com/world/national-security/obama-administration-to-further-ease-travel-and-business-restrictions-with-cuba/2015/09/18/f9e21588-5e0e-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,69
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Don&#039;t tell Joe Theismann the Redskins are dysfunctional,Dan Steinberg,http://www.washingtonpost.com/news/dc-sports-bog/wp/2015/09/18/dont-tell-joe-theismann-the-redskins-are-dysfunctional/?tid=pm_pop,70
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,"As Trump threatens to tax rich, lobbyists gear up to fight back",Greg Sargent,http://www.washingtonpost.com/blogs/plum-line/wp/2015/09/18/as-trump-threatens-to-tax-rich-lobbyists-gear-up-to-fight-back/?tid=pm_pop,71
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Planned Parenthood is a symbol. This is the reality of one Ohio clinic.,Monica Hesse,http://www.washingtonpost.com/lifestyle/style/planned-parenthood-is-a-symbol-this-is-the-reality-of-one-ohio-clinic/2015/09/15/b97c465e-4774-11e5-846d-02792f854297_mobile.html?tid=pm_pop,72
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,A Trump questioner called Obama a Muslim. Many (maybe even most) Trump backers agree.,Aaron Blake,http://www.washingtonpost.com/news/the-fix/wp/2015/09/18/a-trump-questioner-called-obama-a-muslim-which-a-majority-of-trump-backers-believe/?tid=pm_pop,73
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Generate your very own Secret Service code name,Philip Bump,http://www.washingtonpost.com/news/the-fix/wp/2015/09/17/now-you-can-generate-your-very-own-secret-service-codename/?tid=pm_pop,74
2015-09-18,mobile,all,2015-09-18T18:30:00-04:00,Catholic congressman says he will boycott Pope Francis over climate change stance,Mike DeBonis,http://www.washingtonpost.com/news/post-politics/wp/2015/09/18/catholic-congressman-says-he-will-boycott-pope-francis-over-climate-change-stance/?tid=pm_pop,75
