date,platform,type,datetime,title,byline,url,rank
2015-09-18,web,all,2015-09-18T11:21:00-04:00,&#039;They thought it was a bomb&#039;: 9th-grader arrested after bringing a home-built clock to school,Sarah Kaplan,http://www.washingtonpost.com/news/morning-mix/wp/2015/09/16/they-thought-it-was-a-bomb-ahmed-mohamed-texas-9th-grader-arrested-after-bringing-a-home-built-clock-to-school/?tid=pm_pop,97
2015-09-18,web,all,2015-09-18T11:21:00-04:00,"Fed leaves interest rate unchanged, citing global economic risks",Ylan Q. Mui,http://www.washingtonpost.com/business/economy/fed-leaves-interest-rate-unchanged-citing-global-economic-risks/2015/09/17/3df12c8c-5d79-11e5-9757-e49273f05f65_story.html?tid=pm_pop,98
2015-09-18,web,all,2015-09-18T11:21:00-04:00,Carly Fiorina&#039;s misleading claims about her business record,Glenn Kessler,http://www.washingtonpost.com/blogs/fact-checker/wp/2015/05/08/carly-fiorinas-misleading-claims-about-her-business-record/?tid=pm_pop,99
2015-09-18,web,all,2015-09-18T11:21:00-04:00,How a classic scene from &#039;Modern Family&#039; explains the Jeb-versus-Trump showdown,Greg Sargent,http://www.washingtonpost.com/blogs/plum-line/wp/2015/09/17/how-a-scene-from-modern-family-explains-the-jeb-versus-trump-showdown/?tid=pm_pop,100
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Here&#039;s what Jeb Bush, underdog, looks like",David Weigel,http://www.washingtonpost.com/politics/jeb-bushs-first-post-debate-speech-draws-sparse-crowd/2015/09/17/f8d45f1c-5d63-11e5-9757-e49273f05f65_mobile.html?tid=pm_pop,1
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"For Carly Fiorina, capi-tal-izing on post-debate buzz brings new tests",Karen Tumulty,http://www.washingtonpost.com/politics/carly-fiorina-seeks-to-capitalize-on-post-debate-buzz/2015/09/17/8512131c-5d5e-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,2
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,A Trump questioner called Obama a Muslim. Many (maybe even most) Trump backers agree.,Aaron Blake,http://www.washingtonpost.com/news/the-fix/wp/2015/09/18/a-trump-questioner-called-obama-a-muslim-which-a-majority-of-trump-backers-believe/?tid=pm_pop,3
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Congress inching ever closer toward government shutdown,Steven Mufson,http://www.washingtonpost.com/business/economy/congress-inching-ever-closer-toward-government-shutdown/2015/09/17/82177ca0-5d46-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,4
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"This Ted Cruz booster is 13, black, and just shredded Obama on clock kid",Justin Wm. Moyer,http://www.washingtonpost.com/news/morning-mix/wp/2015/09/18/ted-cruz-ninja-is-13-black-and-just-shredded-obama-on-muslim-clock-boy/?tid=pm_pop,5
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Ig Nobel awards for silly science rock Harvard as only they can,Justin Wm. Moyer,http://www.washingtonpost.com/news/morning-mix/wp/2015/09/18/ig-nobel-awards-for-silly-science-rock-harvard-as-only-they-can/?tid=pm_pop,6
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Carolyn Hax: Foodies&#039; fun ruined by a sour apple at the table,Carolyn Hax,http://www.washingtonpost.com/lifestyle/style/carolyn-hax-foodies-fun-ruined-by-a-sour-apple-at-the-table/2015/09/17/ccabeaf8-5bfc-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,7
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Amid dropping poll numbers, Scott Walker will retreat to focus on Iowa",Jenna Johnson,http://www.washingtonpost.com/news/post-politics/wp/2015/09/17/scott-walker-donors-anxious-for-change-in-campaign-leadership/?tid=pm_pop,8
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"E.U. nations pull welcome mats for migrants, imposing new restrictions",William Booth,http://www.washingtonpost.com/world/croatia-is-the-new-frontline-in-europes-refugee-crisis/2015/09/17/3723efc0-5c93-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,9
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,A government shutdown: What federal employees need to know about their pay and benefits,Eric Yoder,http://www.washingtonpost.com/blogs/federal-eye/wp/2015/09/18/what-happens-to-federal-employee-pay-benefits-in-a-shutdown/?tid=pm_pop,10
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Where Pope Francis will sleep in D.C., New York and Philadelphia",Steve Hendrix,http://www.washingtonpost.com/local/where-pope-francis-will-sleep-in-dc-new-york-and-philadelphia/2015/09/17/b4942d9e-5bd0-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,11
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Fact checking the second round of GOP debates,Glenn Kessler,http://www.washingtonpost.com/blogs/fact-checker/wp/2015/09/17/fact-checking-the-second-round-of-gop-debates/?tid=pm_pop,12
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Sanders sees burst of fundraising after opposition research against him surfaces,John Wagner,http://www.washingtonpost.com/news/post-politics/wp/2015/09/17/sanders-sees-burst-of-fundraising-after-opposition-research-against-him-surfaces/?tid=pm_pop,13
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,GOP candidates spout irresponsible rhetoric on Planned Parenthood,Editorial Board,http://www.washingtonpost.com/opinions/2015/09/17/c522182a-5d7d-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,14
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Putin&#039;s gambit, Obama&#039;s puzzlement",Charles Krauthammer,http://www.washingtonpost.com/opinions/putins-gambit-obamas-puzzlement/2015/09/17/8d168584-5d6d-11e5-9757-e49273f05f65_mobile.html?tid=pm_pop,15
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Late night&#039;s take on the GOP debate, in 4 clips [Video]",Amber Phillips,http://www.washingtonpost.com/news/the-fix/wp/2015/09/18/heres-what-late-night-had-to-say-about-the-gop-debate-video/?tid=pm_pop,16
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Dear Donald Trump: China, Japan and Mexico are not &#034;killing us&#034;",Fareed Zakaria,http://www.washingtonpost.com/opinions/donald-trump-is-selling-america-short/2015/09/17/95678566-5d78-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,17
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Cleaned of encrustations, the H.L. Hunley becomes a real submarine",Michael E. Ruane,http://www.washingtonpost.com/local/cleaned-of-encrustations-the-css-hunley-becomes-a-real-submarine/2015/09/17/f1809ff4-5d46-11e5-9757-e49273f05f65_mobile.html?tid=pm_pop,18
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,FBI arrests friend who had sheltered Dylann Roof before Charleston shooting,Elahe Izadi,http://www.washingtonpost.com/news/post-nation/wp/2015/09/17/fbi-arrests-friend-who-dylann-roof-lived-with-before-charleston-shooting/?tid=pm_pop,19
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"As Europe seals borders, Germany mulls tougher rules at end of refu-gee trail",William Booth,http://www.washingtonpost.com/world/europe/as-europe-tightens-borders-germany-mulls-tougher-rules-at-end-of-refugee-trail/2015/09/18/6cb66596-5c93-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,20
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Carly Fiorina accidentally said something really smart about weed,Christopher Ingraham,http://www.washingtonpost.com/news/wonkblog/wp/2015/09/17/carly-fiorina-accidentally-said-something-really-smart-about-weed/?tid=pm_pop,21
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Cold weather person, or hot weather lover? This map shows where you belong.",Christopher Ingraham,http://www.washingtonpost.com/news/wonkblog/wp/2015/09/17/cold-weather-person-or-hot-weather-lover-this-map-shows-where-you-belong/?tid=pm_pop,22
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,The richest places in America all have one thing in common,Emily Badger,http://www.washingtonpost.com/news/wonkblog/wp/2015/09/18/the-richest-places-in-america-all-have-one-thing-in-common/?tid=pm_pop,23
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Sorry, Republicans: It&#039;s still Donald Trump&#039;s world",Eugene Robinson,http://www.washingtonpost.com/opinions/sorry-republicans-its-still-donald-trumps-world/2015/09/17/816c9f72-5d61-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,24
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Why some Muslims don&#039;t want Ahmed Mohamed&#039;s blackness to be ignored,Abby Phillip,http://www.washingtonpost.com/news/morning-mix/wp/2015/09/17/why-some-muslims-dont-want-ahmed-mohameds-blackness-to-be-ignored/?tid=pm_pop,25
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Bryce Harper&#039;s monster season could force Nats to think long term,Thomas Boswell,http://www.washingtonpost.com/sports/nationals/bryce-harpers-monster-season-could-force-nats-to-think-long-term/2015/09/17/e5adb64e-5d37-11e5-9757-e49273f05f65_mobile.html?tid=pm_pop,26
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"There might be more to come from ESPN on the Patriots, Spygate and Deflategate",Matt Bonesteel,http://www.washingtonpost.com/news/early-lead/wp/2015/09/17/there-might-be-more-to-come-from-espn-on-the-patriots-spygate-and-deflategate/?tid=pm_pop,27
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,GOP debate leaves party no closer to knowing its likely nominee,Dan Balz,http://www.washingtonpost.com/politics/gop-debate-leaves-party-no-closer-to-knowing-its-likely-nominee/2015/09/17/87ca0746-5d62-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,28
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Carly Fiorina and the underappreciated art of listening,Karen Tumulty,http://www.washingtonpost.com/politics/carly-fiorina-and-the-underappreciated-art-of-listening/2015/09/17/1af4b92c-5d35-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,29
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Generate your very own Secret Service code name,Philip Bump,http://www.washingtonpost.com/news/the-fix/wp/2015/09/17/now-you-can-generate-your-very-own-secret-service-codename/?tid=pm_pop,30
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,A difficult talk: When is the right time to tell a child she was born with HIV?,John Woodrow Cox,http://www.washingtonpost.com/sf/local/2015/09/18/telling-jj-shes-10-she-has-hiv-this-is-the-moment-she-learns-the-truth/?tid=pm_pop,31
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,The beginning of the end of Donald Trump?,Dana Milbank,http://www.washingtonpost.com/opinions/the-beginning-of-the-end-of-donald-trump/2015/09/17/fb6b737e-5d53-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,32
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Trump doesn&#039;t correct rally attendee who says Obama is Muslim and &#039;not even an American&#039;,Jenna Johnson,http://www.washingtonpost.com/news/post-politics/wp/2015/09/17/trump-doesnt-correct-rally-attendee-who-says-obama-is-muslim-and-not-even-an-american/?tid=pm_pop,33
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,The economy was a no-show at GOP debate,Catherine Rampell,http://www.washingtonpost.com/opinions/the-economy-was-a-no-show-at-the-gop-debate/2015/09/17/bc0a1da8-5d7a-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,34
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,An American Void,Stephanie McCrummen,http://www.washingtonpost.com/sf/national/2015/09/12/an-american-void/?tid=pm_pop,35
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Things to know about the flu shot: Lots of options this year,Lauran Neergaard | AP,http://www.washingtonpost.com/national/health-science/things-to-know-about-the-flu-shot-lots-of-options-this-year/2015/09/18/152a3954-5dda-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,36
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"In Pope Francis&#039;s visit, White House sees a chance to transcend politics",Greg Jaffe,http://www.washingtonpost.com/politics/in-pope-franciss-visit-white-house-sees-a-chance-to-transcend-politics/2015/09/17/af60fbf4-5d60-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,37
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Calif. police officer scuffles with 16-year-old over walking in the bus lane,Michael E. Miller,http://www.washingtonpost.com/news/morning-mix/wp/2015/09/18/calif-cop-scuffles-with-16-year-old-over-walking-in-the-bus-lane/?tid=pm_pop,38
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Can Donald Trump buy a foreign policy?,David Ignatius,http://www.washingtonpost.com/opinions/can-donald-trump-buy-a-foreign-policy/2015/09/17/03f53848-5d6f-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,39
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,This is the ad that could sink Carly Fiorina&#039;s campaign,Chris Cillizza,http://www.washingtonpost.com/news/the-fix/wp/2015/09/17/this-is-the-ad-that-might-kill-carly-fiorinas-campaign/?tid=pm_pop,40
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Eight trillion microbeads pollute aquatic habitats every day - and scientists are calling for a ban,Rachel Feltman,http://www.washingtonpost.com/news/speaking-of-science/wp/2015/09/18/eight-trillion-microbeads-pollute-aquatic-habitats-every-day-and-scientists-are-calling-for-a-ban/?tid=pm_pop,41
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,How to get around during Pope Francis&#039;s visit,Luz Lazo,http://www.washingtonpost.com/local/trafficandcommuting/how-to-get-around-during-pope-franciss-visit/2015/09/17/2390d1ae-5c79-11e5-9757-e49273f05f65_mobile.html?tid=pm_pop,42
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Administration prepares to implement Iran nuclear deal as Republicans again fail to stop it,Karen DeYoung,http://www.washingtonpost.com/world/national-security/administration-prepares-to-implement-iran-nuclear-deal-as-republicans-again-fail-to-stop-it/2015/09/17/dc4053ec-5d81-11e5-9757-e49273f05f65_mobile.html?tid=pm_pop,43
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Fiorina emerges in GOP debate, but Trump still dominates conversation",David A. Fahrenthold,http://www.washingtonpost.com/politics/in-tonights-republican-debate-its-still-all-about-the-outsiders/2015/09/16/b670b674-5c6f-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,44
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,GOP hopefuls spell dread for federal employees,Joe Davidson,http://www.washingtonpost.com/blogs/federal-eye/wp/2015/09/17/gop-hopefuls-spell-dread-for-federal-exployees/?tid=pm_pop,45
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Woman sentenced to 40 years in prison for killing Down syndrome son with hand sanitizer,Michael E. Miller,http://www.washingtonpost.com/news/morning-mix/wp/2015/09/18/woman-sentenced-to-40-years-in-prison-for-killing-disabled-son-with-hand-sanitizer/?tid=pm_pop,46
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,The key difference between what poor people and everyone else eat,Roberto A. Ferdman,http://www.washingtonpost.com/news/wonkblog/wp/2015/09/17/the-depressing-difference-in-what-poor-people-and-everyone-else-eats/?tid=pm_pop,47
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"Donald Trump and Bernie Sanders, candidates in the age of anxiety",Harold Meyerson,http://www.washingtonpost.com/opinions/donald-trump-and-bernie-sanders-candidates-for-the-age-of-anxiety/2015/09/17/9db33824-5d6d-11e5-b38e-06883aacba64_mobile.html?tid=pm_pop,48
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Morning Plum: Hillary pokes the GOP&#039;s Planned Parenthood hornet&#039;s nest,Greg Sargent,http://www.washingtonpost.com/blogs/plum-line/wp/2015/09/18/morning-plum-hillary-pokes-the-gops-planned-parenthood-hornets-nest/?tid=pm_pop,49
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,What happened to kids addressing adults by their last names?,Danielle Larkins,http://www.washingtonpost.com/news/parenting/wp/2015/09/18/what-happened-to-kids-addressing-adults-by-their-last-names/?tid=pm_pop,50
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Japan opposition makes final effort to block security bills,Mari Yamaguchi | AP,http://www.washingtonpost.com/world/middle_east/japan-ruling-party-in-final-push-to-expand-role-of-military/2015/09/18/68264892-5dd9-11e5-8475-781cc9851652_mobile.html?tid=pm_pop,51
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,The wreckage of the summer of Trump,Michael Gerson,http://www.washingtonpost.com/opinions/the-wreckage-of-the-summer-of-trump/2015/09/17/46d493dc-5d4e-11e5-8e9e-dce8a2a2a679_mobile.html?tid=pm_pop,52
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"D.C. area forecast: Moving from warm to warmer into Saturday, then cooler on Sunday",A. Camden Walker,http://www.washingtonpost.com/blogs/capital-weather-gang/wp/2015/09/18/d-c-area-forecast-moving-from-warm-to-warmer-into-saturday-then-cooler-on-sunday/?tid=pm_pop,53
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Some American Catholics really don&#039;t like Pope Francis. Here&#039;s why.,Amanda Erickson,http://www.washingtonpost.com/sf/local/2015/09/18/francis-is-a-global-sensation-but-to-certain-traditional-catholics-his-message-rings-hollow/?tid=pm_pop,54
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,"In an hour-long special, A&amp;E stitches together a macabre sisterhood of Cosby accusers",Soraya Nadia McDonald,http://www.washingtonpost.com/news/style-blog/wp/2015/09/17/in-an-hour-long-special-ae-stitches-together-a-macabre-sisterhood-of-cosby-assault-accusers/?tid=pm_pop,55
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,O&#039;Malley won&#039;t face ethics inquiry over mansion furniture purchases,John Wagner,http://www.washingtonpost.com/news/post-politics/wp/2015/09/18/omalley-wont-face-ethics-inquiry-over-mansion-furniture-purchases/?tid=pm_pop,56
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Virginia Board of Health rolls back strict abortion clinic regulations,Jenna Portnoy,http://www.washingtonpost.com/local/virginia-politics/virginia-board-of-health-rolls-back-strict-abortion-clinic-regulations/2015/09/17/9a92666c-5d57-11e5-9757-e49273f05f65_mobile.html?tid=pm_pop,57
2015-09-18,mobile,all,2015-09-18T11:21:00-04:00,Three reasons the Bills could beat the Patriots,Neil Greenberg,http://www.washingtonpost.com/news/fancy-stats/wp/2015/09/18/three-reasons-the-bills-could-beat-the-patriots/?tid=pm_pop,58
